"69","0","18","Aparición","0257","3350 "
"70","0","18","Araure","0255","3303 "
"71","0","18","Biscucuy","0257","3351 "
"72","0","18","Boconoito","0257","3355 "
"73","0","18","Chabasquín","0257","3357 "
"74","0","18","Colonia Tunón","0   ","3317 "
"75","0","18","Córdoba","0   ","3357 "
"76","0","18","El Poblado","0   ","3309 "
"77","0","18","Guanare","0257","3350 "
"78","0","18","Guanarito","0257","3354 "
"79","0","18","La Estación","0   ","3352 "
"80","0","18","La Misión","0256","3301 "
"81","0","18","Los Colorados","0   ","3309 "
"82","0","18","Los Morrones","0   ","3350 "
"83","0","18","Mesa de Caruaca","0257","3350 "
"84","0","18","Ospino","0256","3352 "
"85","0","18","Papelón","0257","3353 "
"86","0","18","Pimpinela","0255","3304 "
"87","0","18","Pí­ritu","0256","3305 "
"88","0","18","San Rafael de Onoto","0255","3306 "
"89","0","18","Santa Rosalí­a de Turen","0256","3307 "
"90","0","18","Turen","0256","3309 "
"91","0","18","Unellez","0   ","3350 "
"92","0","18","Villa Bruzual","0   ","3309 "
"93","0","18","La Concepción","0   ","3354 "
"94","0","18","La Trinidad","0   ","3350 "
"95","0","18","Paraiso De Chabasquen","0   ","3357 "
"96","0","18","Payara","0255","3301 "
"97","0","18","Otras Poblaciones","0   ","3350 "
"98","0","17","El Amparo","0295","6301 "
"99","0","17","El Bicha","0295","6301 "
"100","0","17","El Espinal","0295","6301 "
"101","0","17","El Guamache (Isla de Coche)","0295","6301 "
"102","0","17","El Guamache (Punta de Piedras)","0295","6301 "
"103","0","17","El Maco","0295","6301 "
"104","0","17","El Pilar","0295","6301 "
"105","0","17","El Valle de Pedro González","0295","6301 "
"106","0","17","El Valle del Espí­ritu Santo","0295","6301 "
"107","0","17","Guinima","0295","6301 "
"108","0","17","Juan Griego","0295","6309 "
"109","0","17","La Guardia","0295","6301 "
"110","0","17","La Isleta","0295","6301 "
"111","0","17","La Plaza de Paraguachí­","0295","6301 "
"112","0","17","La Vecindad","0295","6301 "
"113","0","17","Las Cabreras","0295","6301 "
"114","0","17","Las Hernández","0295","6301 "
"115","0","17","Las Maritas","0295","6301 "
"116","0","17","Las Piedras","0295","6301 "
"117","0","17","Los Bagres","0295","6301 "
"118","0","17","Los Cerritos","0295","6301 "
"119","0","17","Los Giles","0295","6301 "
"120","0","17","Los Gómez","0295","6301 "
"121","0","17","Los Marvales","0295","6301 "
"122","0","17","Los Millanes","0295","6301 "
"123","0","17","Luisa Cáceres de Arismendi (Urbanización)","0295","6301 "
"124","0","17","Macanao","0295","6301 "
"125","0","17","Manzanillo","0295","6301 "
"126","0","17","Marino","0295","6301 "
"127","0","17","Mariño","0295","6301 "
"128","0","17","Orinoco","0295","6301 "
"129","0","17","Pampatar","0295","6316 "
"130","0","17","Pedregales","0295","6301 "
"131","0","17","Playa el Angel (Urbanización)","0295","6301 "
"132","0","17","Porlamar","0295","6301 "
"133","0","17","Puerto Fermí­n","0295","6301 "
"134","0","17","Punta de Piedras","0295","6318 "
"135","0","17","Robledal","0295","6301 "
"136","0","17","San Antonio","0295","6301 "
"137","0","17","San Juan Bautista","0295","6320 "
"138","0","17","San Pedro de Coche","0295","6321 "
"139","0","17","Santa Ana","0295","6301 "
"140","0","17","Tacarigua","0295","6301 "
"141","0","17","Valle Verde (Urbanización)","0295","6301 "
"142","0","17","Villa Rosa","0295","6301 "
"143","0","17","La Asunción","0295","6311 "
"144","0","17","Pedro González","0295","6301 "
"145","0","17","Otras Poblaciones","0295","6301 "
"146","0","17","Agua de Vaca","0295","6301 "
"147","0","17","Altagracia","0295","6301 "
"148","0","17","Antolin del Campo","0295","6301 "
"149","0","17","Boca del Pozo","0295","6301 "
"150","0","17","Boca del Rí­o","0295","6304 "
"151","0","17","Bolí­var","0295","6301 "
"152","0","17","Boquerón","0295","6301 "
"153","0","17","Chacachacare","0295","6301 "
"154","0","13","Aguada Grande","0253","3031 "
"155","0","13","Aregue","0251","3052 "
"156","0","13","Baragua","0251","3034 "
"157","0","13","Barquisimeto","0251","3001 "
"158","0","13","Bobare","0253","3004 "
"159","0","13","Cabudare","0251","3023 "
"160","0","13","Cariragua","0251","3051 "
"161","0","13","Carora","0252","3050 "
"162","0","13","Cubiro","0253","3063 "
"163","0","13","Duaca","0253","3025 "
"164","0","13","El Empedrado","0251","3060 "
"165","0","13","Guarico","0253","3057 "
"166","0","13","Humocaro Alto/Bajo","0253","3058 "
"167","0","13","Las Guabinas","0251","3033 "
"168","0","13","Los Rastrojos","0251","3023 "
"169","0","13","Los Yabos","0251","3050 "
"170","0","13","Quí­bor","0253","3061 "
"171","0","13","Rí­o Claro","0251","3009 "
"172","0","13","Rí­o Tocuyo","0251","3054 "
"173","0","13","San Francisco","0251","3055 "
"174","0","13","San Miguel","0251","3016 "
"175","0","13","Sanare","0253","3028 "
"176","0","13","Sarare","0251","3015 "
"177","0","13","Siquisique","0253","3032 "
"178","0","13","Guayabones","0251","35101"
"179","0","13","Quebrada Arriba","0251","3101 "
"180","0","13","Otras poblaciones","0251","3001 "
"181","0","6","Altamira","0273","5208 "
"182","0","6","Barinas","0273","5201 "
"183","0","6","Barinitas","0273","5206 "
"184","0","6","Barrancas","0273","5201 "
"185","0","6","Bruzual","0273","5201 "
"186","0","6","Calderas","0273","5207 "
"187","0","6","Ciudad Bolivia","0273","5214 "
"188","0","6","Ciudad de Nutrias","0273","5221 "
"189","0","6","Dolores","0273","5217 "
"190","0","6","El Cantón","0278","5201 "
"191","0","6","La Cochinilla (Barinitas)","0273","5201 "
"192","0","6","La Luz","0273","5201 "
"193","0","6","La Unión","0273","2312 "
"194","0","6","Libertad","0273","5220 "
"195","0","6","Maporal","0273","5201 "
"196","0","6","Mijagual","0273","5201 "
"197","0","6","Obispos","0273","5213 "
"198","0","6","Pedraza la Vieja","0273","5201 "
"199","0","6","Puerto Nutrias","0273","5201 "
"200","0","6","Quebrada Seca","0273","5201 "
"201","0","6","Quintero","0273","5201 "
"202","0","6","Sabaneta","0273","5224 "
"203","0","6","Sacopó","0273","5216 "
"204","0","6","San Rafael de Canagua","0273","5201 "
"205","0","6","San Silvestre","0273","5203 "
"206","0","6","San Vicente","0273","5201 "
"207","0","6","Santa Barbara","0278","5210 "
"208","0","6","Santa Catalina","0273","5201 "
"209","0","6","Santa Inés","0273","5201 "
"210","0","6","Santa Lucia","0273","5201 "
"211","0","6","Santa Rosa","0273","5219 "
"212","0","6","Torunos","0273","5201 "
"213","0","6","Veguitas","0273","5201 "
"214","0","6","Arismendi","0273","2201 "
"215","0","6","Capitanejo","0273","5201 "
"216","0","6","Chameta","0273","5216 "
"217","0","6","El Real","0273","5201 "
"218","0","6","El Regalo","0273","5201 "
"219","0","6","Guadarrama","0273","2201 "
"220","0","6","Quebrada Seca","0273","5067 "
"221","0","6","Otras Poblaciones","0273","5201 "
"222","0","7","Aeropuerto La Carlota (Caracas)","0212","1064 "
"223","0","7","Araira","0212","1221 "
"224","0","7","Barrio El Carmen Minas de Baruta","0212","1080 "
"225","0","7","Barrio El Carmen Petare","0212","1073 "
"226","0","7","Barrio El Manguito Petare","0212","1073 "
"227","0","7","Barrio El Rodeo","0212","1221 "
"228","0","7","Barrio La Cruz Petare","0212","1073 "
"229","0","7","Barrio La Cruz Chacao","0212","1060 "
"230","0","7","Barrio Niño Jesús","0212","1030 "
"231","0","7","Capaya","0234","1225 "
"232","0","7","Carenero","0234","1231 "
"233","0","7","Carrizal","0212","1203 "
"234","0","7","Caucagua","0234","1246 "
"235","0","7","Charallave","0239","1210 "
"236","0","7","Chirimena","0234","1231 "
"237","0","7","Chuspa","0234","1166 "
"238","0","7","Chuspita","0234","1246 "
"239","0","7","Cupira","0234","1238 "
"240","0","7","Curiepe","0234","1232 "
"241","0","7","Cúa","0239","1211 "
"242","0","7","El Café","0234","1225 "
"243","0","7","El Guapo","0234","1243 "
"244","0","7","El Hatillo (Caracas)","0212","1083 "
"245","0","7","El Marquís","0212","1071 "
"246","0","7","Guarenas","0212","1220 "
"247","0","7","Guatire","0212","1221 "
"248","0","7","Higuerote","0234","1231 "
"249","0","7","La Tahona","0212","1083 "
"250","0","7","Las González","0212","1228 "
"251","0","7","Lomas de la Lagunita","0212","1083 "
"252","0","7","Los Chorros","0212","1071 "
"253","0","7","Los Samanes","0212","1080 "
"254","0","7","Los Teques","0212","1201 "
"255","0","7","Machurucuto","0234","1245 "
"256","0","7","Mamporal","0234","1228 "
"257","0","7","Ocumare del Tuy","0239","1209 "
"258","0","7","Paparo","0234","1236 "
"259","0","7","Paracotos","0234","1201 "
"260","0","7","Petare","0212","1073 "
"261","0","7","Plaza las Américas","0212","1061 "
"262","0","7","Prados del Este","0212","1080 "
"263","0","7","Pueblo Nuevo Mamporal","0234","1235 "
"264","0","7","Rí­o Chico","0234","1236 "
"265","0","7","San Antonio de los Altos","0212","1204 "
"266","0","7","San Blas","0212","1073 "
"267","0","7","San Diego de los Altos","0212","1204 "
"268","0","7","San Fernando del Guapo","0234","1243 "
"269","0","7","San Francisco de Yare","0239","1212 "
"270","0","7","San José de Barlovento","0234","1235 "
"271","0","7","San José de Rí­o Chico","0234","1235 "
"272","0","7","San José de los Altos","0212","1204 "
"273","0","7","San Pedro de los Altos","0212","1204 "
"274","0","7","Santa Lucia","0239","1214 "
"275","0","7","Santa Paula","0212","1061 "
"276","0","7","Santa Rosa de Lima","0212","1061 "
"277","0","7","Santa Teresa del Tuy","0239","1215 "
"278","0","7","Sebucón","0212","1071 "
"279","0","7","Sector La Estancia (Chuao","0212","1064 "
"280","0","7","Sector Los Naranjos","0212","1061 "
"281","0","7","Simón Bolí­var (Ciudad Tablita)","0212","1030 "
"282","0","7","Tacarigua Mamporal","0234","1228 "
"283","0","7","Tacarigua de La Laguna","0234","1236 "
"284","0","7","Tacata","0239","1211 "
"285","0","7","Terrazas de Club Hí­pico (Caracas)","0212","1080 "
"286","0","7","U.S.B.","0212","1086 "
"287","0","7","Urbanización La Urbina","0212","1073 "
"288","0","7","Urbanización Altamira (Caracas)","0212","1060 "
"289","0","7","Urbanización Alto Hatillo (Caracas)","0212","1083 "
"290","0","7","Urbanización Alto Prado (Caracas)","0212","1080 "
"291","0","7","Urbanización Avila (Caracas)","0212","1050 "
"292","0","7","Urbanización Bello Campo (Caracas)","0212","1060 "
"293","0","7","Urbanización Boleita","0212","1071 "
"294","0","7","Urbanización Boleita Alta","0212","1071 "
"295","0","7","Urbanización California Norte","0212","1071 "
"296","0","7","Urbanización California Sur","0212","1071 "
"297","0","7","Urbanización Campo Alegre","0212","1060 "
"298","0","7","Urbanización Canteras de Miranda","0212","1073 "
"299","0","7","Urbanización Caracas Country Club","0212","1060 "
"300","0","7","Urbanización Caurimare","0212","1061 "
"301","0","7","Urbanización Chacao","0212","1060 "
"302","0","7","Urbanización Chuao","0212","1061 "
"303","0","7","Urbanización Colinas de Baruta","0212","1080 "
"304","0","7","Urbanización Colinas de Bello Monte","0212","1050 "
"305","0","7","Urbanización Colinas de La California","0212","1071 "
"306","0","7","Urbanización Colinas de La Mariposa","0212","1090 "
"307","0","7","Urbanización Colinas de La Trinidad","0212","1080 "
"308","0","7","Urbanización Colinas de Los Ruices","0212","1071 "
"309","0","7","Urbanización Colinas de Turumo","0212","1073 "
"310","0","7","Urbanización Colinas de Valle Arriba","0212","1080 "
"311","0","7","Urbanización Colinas del Tamanaco","0212","1061 "
"312","0","7","Urbanización Cumbres de Curumo","0212","1080 "
"313","0","7","Urbanización Cátira","0212","1030 "
"314","0","7","Urbanización Don Bosco","0212","1071 "
"315","0","7","Urbanización El Cafetal","0212","1061 "
"316","0","7","Urbanización El Dorado","0212","1073 "
"317","0","7","Urbanización El Llanito","0212","1073 "
"318","0","7","Urbanización El Marqués","0212","1071 "
"319","0","7","Urbanización El Pedregal","0212","1060 "
"320","0","7","Urbanización El Peñón","0212","1080 "
"321","0","7","Urbanización El Placer","0212","1080 "
"322","0","7","Urbanización El Placer de Marí­a","0212","1080 "
"323","0","7","Urbanización El Prado","0212","1040 "
"324","0","7","Urbanización El Retiro","0212","1060 "
"325","0","7","Urbanización El Rosal","0212","1060 "
"326","0","7","Urbanización La Boyera","0212","1083 "
"327","0","7","Urbanización La Carlota","0212","1071 "
"328","0","7","Urbanización La Castellana","0212","1060 "
"329","0","7","Urbanización La Ciudadela","0212","1080 "
"330","0","7","Urbanización La Cumbre","0212","1083 "
"331","0","7","Urbanización La Esmeralda","0212","1083 "
"332","0","7","Urbanización La Esperanza","0212","1030 "
"333","0","7","Urbanización La Estancia","0212","1071 "
"334","0","7","Urbanización La Floresta","0212","1060 "
"335","0","7","Urbanización La Lagunita Country Club","0212","1083 "
"336","0","7","Urbanización La Mariposa","0212","1090 "
"337","0","7","Urbanización La Trinidad","0212","1080 "
"338","0","7","Urbanización Las Bonitas","0212","1080 "
"339","0","7","Urbanización Las Mercedes","0212","1060 "
"340","0","7","Urbanización Las Minas","0212","1080 "
"341","0","7","Urbanización Las Vegas de Petare","0212","1073 "
"342","0","7","Urbanización Lomas de Las Mercedes","0212","1061 "
"343","0","7","Urbanización Lomas del Club Hí­pico","0212","1080 "
"344","0","7","Urbanización Los Cortijos de Lourdes","0212","1071 "
"345","0","7","Urbanización Los Dos Caminos","0212","1071 "
"346","0","7","Urbanización Los Naranjos","0212","1061 "
"347","0","7","Urbanización Los Ruices","0212","1071 "
"348","0","7","Urbanización Macaracuay","0212","1071 "
"349","0","7","Urbanización Mampote","0212","1073 "
"350","0","7","Urbanización Mirador del Este","0212","1073 "
"351","0","7","Urbanización Miranda Petare, Guarenas","0212","1073 "
"352","0","7","Urbanización Palo Verde","0212","1073 "
"353","0","7","Urbanización Parque Anauco","0212","1010 "
"354","0","7","Urbanización Parque Sebucón","0212","1071 "
"355","0","7","Urbanización Paseo Las Mercedes","0212","1061 "
"356","0","7","Urbanización Paulo VI","0212","1073 "
"357","0","7","Barrio San Blas","0212","1073 "
"358","0","7","Barrio San Miguel Petare","0212","1073 "
"359","0","7","Barrio Unión","0212","1020 "
"360","0","7","Centro Comercial Plaza Las Americas","0212","1061 "
"361","0","7","Urbanización La Urbina","0212","1073 "
"362","0","7","Urbanización Las Américas","0212","1020 "
"363","0","7","Urbanización Los Chorros","0212","1071 "
"364","0","7","Urbanización Prados Del Este","0212","1080 "
"365","0","7","Urbanización Santa Fe Norte y Sur","0212","1080 "
"366","0","7","Urbanización Santa Ines","0212","1080 "
"367","0","7","Urbanización Santa Paula","0212","1061 "
"368","0","7","Urbanización Santa Sofia","0212","1061 "
"369","0","7","Urbanización Sartenejas","0212","1080 "
"370","0","7","Urbanización Sebucan","0212","1071 "
"371","0","7","Urbanización Sector Los Naranjos","0212","1061 "
"372","0","7","Urbanización Sorocaima","0212","1080 "
"373","0","7","Urbanización Terraza Del Club Hipico","0212","1080 "
"374","0","7","Urbanización Terrazas Del Avila","0212","1073 "
"375","0","7","Urbanización Turiamo","0212","1020 "
"376","0","7","Urbanización Turumo","0212","1073 "
"377","0","7","Urbanización Valle Arriba","0212","1061 "
"378","0","16","Aguasay","0292","6201 "
"379","0","16","Alto Guri","0   ","6201 "
"380","0","16","Altos de los Godos","0   ","6201 "
"381","0","16","Andrés Eloy Blanco","0   ","6201 "
"382","0","16","Aragua de Maturí­n","0292","6206 "
"383","0","16","Areo","0   ","6201 "
"384","0","16","Azagua","0   ","6201 "
"385","0","16","Bajo Guarapiche","0   ","6201 "
"386","0","16","Barrancas","0287","6208 "
"387","0","16","Brisas de Aribi","0   ","6201 "
"388","0","16","Cachipo","0   ","6201 "
"389","0","16","Caicara de Maturí­n","0292","6209 "
"390","0","16","Campo Alegre","0   ","6201 "
"391","0","16","Carabobo","0   ","6201 "
"392","0","16","Caripe","0292","6210 "
"393","0","16","Caripito","0291","6211 "
"394","0","16","Caño Colorado","0   ","6201 "
"395","0","16","Chaguaramal","0   ","6201 "
"396","0","16","El Corozo","0   ","6201 "
"397","0","16","El Cortijo","0   ","6201 "
"398","0","16","El Furrial","0   ","6201 "
"399","0","16","El Juní­n","0   ","6201 "
"400","0","16","El Merey","0   ","6201 "
"401","0","16","El Para","0   ","6201 "
"402","0","16","El Pelón","0   ","6201 "
"403","0","16","El Respiro","0   ","6201 "
"404","0","16","El Tejero","0   ","6213 "
"405","0","16","El Zamuro","0   ","6201 "
"406","0","16","El Zorro","0   ","6201 "
"407","0","16","Guanaguana","0   ","6214 "
"408","0","16","Guarito","0   ","6201 "
"409","0","16","Jusepí­n","0292","6204 "
"410","0","16","La Candelaria","0   ","6201 "
"411","0","16","La Cruz de La Paloma","0   ","6201 "
"412","0","16","La Guanota","0   ","6210 "
"413","0","16","La Morrocoya","0   ","6201 "
"414","0","16","La Pica","0   ","6201 "
"415","0","16","La Plantación","0   ","6201 "
"416","0","16","La Poderosa","0   ","6201 "
"417","0","16","La Toscana","0   ","6215 "
"418","0","16","Las Alhuacas","0   ","6201 "
"419","0","16","Las Brisas","0   ","6201 "
"420","0","16","Las Cocuizas","0   ","6201 "
"421","0","16","Las Palmeras","0   ","6201 "
"422","0","16","Las Pinas","0   ","6201 "
"423","0","16","Libertador","0   ","6201 "
"424","0","16","Los Guaritos","0   ","6201 "
"425","0","16","Los Pinos","0   ","6201 "
"426","0","16","Manreza","0   ","6201 "
"427","0","16","Maturí­n","0291","6201 "
"428","0","16","Miraflores","0291","6216 "
"429","0","16","Morichal Largo","0   ","6201 "
"430","0","16","Puerto Amador","0   ","6201 "
"431","0","16","Punta Gorda","0   ","6201 "
"432","0","16","Quiriquire","0291","6218 "
"433","0","16","San Antonio de Maturí­n","0292","6219 "
"434","0","16","San Antonio de Tabasca","0   ","6225 "
"435","0","16","San Felix de Monagas","0   ","6226 "
"436","0","16","San Francisco de Maturí­n","0   ","6219 "
"437","0","16","San Luis","0   ","6201 "
"438","0","16","San Miguel","0   ","6201 "
"439","0","16","San Vicente","0   ","6201 "
"440","0","16","Santa Bárbara","0   ","6221 "
"441","0","16","Santa Elena","0   ","6201 "
"442","0","16","Sarabria","0   ","6201 "
"443","0","16","Temblador","0287","6223 "
"444","0","16","Teresen","0   ","6224 "
"445","0","16","Tirado","0   ","6201 "
"446","0","16","Viento Colao","0   ","6201 "
"447","0","16","Viento Fresco","0   ","6207 "
"448","0","16","Vuelta Larga","0   ","6201 "
"449","0","16","Zona Industrial","0   ","6201 "
"450","0","16","Guarapiche","0   ","6201 "
"451","0","16","Otras Poblaciones","0   ","6201 "
"452","0","3","Anaco","0282","6003 "
"453","0","3","Aragua de Barcelona","0282","6002 "
"454","0","3","Atapirire","0281","6001 "
"455","0","3","Barbacoa","0281","6001 "
"456","0","3","Barcelona","0281","6001 "
"457","0","3","Bergantí­n","0281","6001 "
"458","0","3","Boca de Uchire","0281","6005 "
"459","0","3","Cachipo","0281","6001 "
"460","0","3","Caigua","0281","6001 "
"461","0","3","Cantaura","0282","6007 "
"462","0","3","Clarines","0281","6008 "
"463","0","3","El Carito","0281","6001 "
"464","0","3","El Chaparro","0283","2350 "
"465","0","3","El Hatillo","0281","6001 "
"466","0","3","El Morro de Barcelona","0281","6016 "
"467","0","3","El Pao","0281","6001 "
"468","0","3","El Pilar","0281","6001 "
"469","0","3","El Tigre","0283","6050 "
"470","0","3","Guanape","0281","6012 "
"471","0","3","Guanta","0281","6014 "
"472","0","3","Guaribe de Cajigal","0281","6001 "
"473","0","3","La Margarita","0281","6002 "
"474","0","3","Lecherí­as","0281","6016 "
"475","0","3","Los Altos de Santa Fe","0281","6001 "
"476","0","3","Los Pilones","0281","6003 "
"477","0","3","Mapire","0281","6001 "
"478","0","3","Modulo de Boyacá","0281","6001 "
"479","0","3","Modulo de Chuparin","0281","6009 "
"480","0","3","Mundo Nuevo","0281","6001 "
"481","0","3","Naricual","0281","6001 "
"482","0","3","Onoto","0281","6020 "
"483","0","3","Pariaguán","0283","6052 "
"484","0","3","Pertigalete","0281","6014 "
"485","0","3","Pozuelos","0281","6022 "
"486","0","3","Puerto La Cruz","0281","6023 "
"487","0","3","Puerto Pí­ritu","0281","6022 "
"488","0","3","Pí­ritu","0281","6022 "
"489","0","3","Sabana de Uchire","0281","6001 "
"490","0","3","San Diego de Cabrutica","0281","6001 "
"491","0","3","San Joaquí­n","0282","6001 "
"492","0","3","San José de Guanipa","0282","6054 "
"493","0","3","San Mateo","0282","6048 "
"494","0","3","San Miguel","0282","6001 "
"495","0","3","San Pablo","0282","6001 "
"496","0","3","San Tomé","0283","6055 "
"497","0","3","Santa Ana","0282","6027 "
"498","0","3","Santa Clara","0282","6001 "
"499","0","3","Santa Cruz del Orinoco","0281","6001 "
"500","0","3","Santa Inés","0282","6001 "
"501","0","3","Santa Rosa","0282","6001 "
"502","0","3","Soledad","0285","8013 "
"503","0","3","Urí­ca","0292","6001 "
"504","0","3","Uverito","0281","6001 "
"505","0","3","Valle Guanape","0281","6032 "
"506","0","3","Zuata","0281","6057 "
"507","0","3","Otras Poblaciones","0281","6001 "
"508","0","5","10 de Diciembre","0243","2107 "
"509","0","5","12 de Febrero","0243","2104 "
"510","0","5","12 de Octubre Maracay","0243","2103 "
"511","0","5","13 de Enero I, II, III (Maracay)","0243","2103 "
"512","0","5","13 de Junio (Maracay)","0243","2103 "
"513","0","5","18 de Mayo (Maracay)","0243","2103 "
"514","0","5","1","0243","2103 "
"515","0","5","23 de Enero (Maracay)","0243","2104 "
"516","0","5","5 de Julio","0243","2118 "
"517","0","5","5 de Julio (Maracay)","0243","2103 "
"518","0","5","Alayón (Maracay)","0243","2103 "
"519","0","5","Alberto Solano (Maracay)","0243","2103 "
"520","0","5","Alí­ Primera (Cagua)","0244","2122 "
"521","0","5","Andrés Bello (Maracay)","0243","2102 "
"522","0","5","Andrés Eloy (Santa Cruz)","0243","2123 "
"523","0","5","Andrés Eloy Blanco (Maracay)","0243","2103 "
"524","0","5","Angélica de Lusinchi (Cagua)","0244","2122 "
"525","0","5","Apolo (Villa de Cura)","0244","2126 "
"526","0","5","Aquiles Nazoa (Maracay)","0243","2103 "
"527","0","5","Araguita (Villa de Cura)","0244","2126 "
"528","0","5","Arias Blanco (El Limón)","0243","2105 "
"529","0","5","Arsenal (Maracay)","0243","2101 "
"530","0","5","Barrancón (Cagua)","0244","2122 "
"531","0","5","Base Aragua (Maracay)","0243","2102 "
"532","0","5","Bella Vista (Cagua)","0244","2122 "
"533","0","5","Bella Vista (Maracay)","0243","2102 "
"534","0","5","Bello Monte (Palo Negro)","0243","2117 "
"535","0","5","Bello Monte I y II (La Victoria)","0244","2121 "
"536","0","5","Bermúdez (Maracay)","0243","2103 "
"537","0","5","Bolí­var (La Victoria)","0244","2121 "
"538","0","5","Bolí­var (Maracay)","0243","2104 "
"539","0","5","Bolí­var (San Mateo)","0244","2120 "
"540","0","5","Bosque Lindo (El Consejo)","0244","2118 "
"541","0","5","Brisas del Lago (Maracay)","0243","2104 "
"542","0","5","Caballero (Cagua)","0244","2122 "
"543","0","5","Cadillal (Maracay)","0243","2104 "
"544","0","5","Cagua (Cagua)","0244","2122 "
"545","0","5","Calicanto (Maracay)","0243","2101 "
"546","0","5","Camburito (Maracay)","0243","2103 "
"547","0","5","Camejo (Villa de Cura)","0244","2126 "
"548","0","5","Campo Alegre (Cagua)","0244","2122 "
"549","0","5","Campo Alegre (Maracay)","0243","2103 "
"550","0","5","Campo Claro (Maracay)","0243","2101 "
"551","0","5","Campo Elí­as (La Victoria)","0244","2121 "
"552","0","5","Cantarrana (Maracay)","0243","2102 "
"553","0","5","Cantor Nieve Rí­o (Tejerí­as)","0244","2119 "
"554","0","5","Carlos Andrés Pérez (Palo Negro)","0243","2117 "
"555","0","5","Carlos Maza (Maracay)","0243","2103 "
"556","0","5","Carrizalito (Villa de Cura)","0244","2126 "
"557","0","5","Casanova Godoy (Maracay)","0243","2103 "
"558","0","5","Casco de La Ciudad (Maracay)","0243","2101 "
"559","0","5","Cata (Ocumare de La Costa)","0243","2114 "
"560","0","5","Caña de Azócar (Maracay)","0243","2105 "
"561","0","5","Cañaote (Tejerí­as)","0244","2119 "
"562","0","5","Cementerio (El Consejo)","0244","2118 "
"563","0","5","Choroní­ (Choroní­)","0243","2110 "
"564","0","5","Ciudad Jardí­n (Cagua)","0244","2122 "
"565","0","5","Ciudad Jardí­n (Maracay)","0243","2102 "
"566","0","5","Ciudad Universitaria (El Limón)","0243","2105 "
"567","0","5","Codazzi (Cagua)","0244","2122 "
"568","0","5","Colonia Tovar","0244","1030 "
"569","0","5","Cooperativa Los Olivos Nuevos (Maracay)","0243","2102 "
"570","0","5","Cooperativa Los Olivos Viejos (Maracay)","0243","2102 "
"571","0","5","Corianza (Cagua)","0244","2122 "
"572","0","5","Corocito (San Mateo)","0244","2120 "
"573","0","5","Coromoto (Maracay)","0243","2101 "
